num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
-0.6938286026837106,-1.1265621670714987,-1.6337835823589442,-0.582785761526709,1.0,0.0
-0.011296628933918426,1.1481392040951524,0.2537922442554929,0.9029111532556576,0.0,1.0
0.121078044592769,0.9350343713237175,-0.13222931492290102,0.006161219083097329,1.0,0.0
1.0249142280696957,1.3393873651358288,1.1935830563177392,0.782415186551827,0.0,1.0
-1.427785432860481,0.009427614170881083,-1.1720782166928332,-0.23246941007791821,1.0,0.0
-0.6650129503754899,1.2806675395791878,0.4702985473688423,0.35817413786876373,1.0,0.0
-0.7649367662258426,-1.6184423172546316,-2.190927272474733,-1.815733828900258,0.0,1.0
0.6322233847678213,0.6448420711859651,0.3259710549278951,0.9269309750251085,1.0,0.0
-0.9880142468642523,-1.703256798529942,-2.0216128757687324,-1.0955757194589852,0.0,1.0
-0.35717312017812974,0.0540725834228427,0.16330510300624546,-0.9100446715082537,1.0,0.0
0.8284358111004128,-1.030221100035964,0.02708228570271651,-0.2568265610254612,0.0,1.0
-1.7318127305985997,-1.9686331450143428,-1.3113540962538281,-1.070266109655653,1.0,0.0
0.644636281146747,-0.8649031901627015,0.233053515434217,-0.7157629078199523,1.0,0.0
0.10130607393205145,-0.2514550079125452,-1.2081224286732493,-0.5871809622883224,0.0,1.0
-2.30830310385414,-0.6433589237601672,-0.961959241197078,-0.6121433214671483,1.0,0.0
1.378061130050135,1.2435303781678788,1.7365460756850328,1.7487640673219478,1.0,0.0
0.7885372155967227,-0.8593408361785676,0.021679168944437815,-0.992481969766148,0.0,1.0
0.29787315444689805,-0.6510402697382565,0.05557418578308493,-0.43520424611135433,0.0,1.0
1.1192522405495318,-0.20241678370759753,0.014960423384421146,0.3151944320012467,0.0,1.0
1.0057629022279242,-0.9752643119858303,-0.6041684649322948,-0.30433044645797963,0.0,1.0
1.1165036706370552,1.6349593475340973,2.6298680750324883,1.3888536771903577,1.0,0.0
0.8793286862540086,-1.1945799833602386,-0.8484536174014067,-1.572241690996148,0.0,1.0
-1.1873298972915751,-0.11672547815892606,0.5013714902129235,-0.24965335526779373,1.0,0.0
0.31533987292295795,-0.35948706525955904,0.21554862229354685,0.2355053744001626,0.0,1.0
-1.8289879765364763,-1.4823701503324287,-1.7805314300763697,-1.376273281417386,1.0,0.0
